1,2,3,4,5,6,7,8,9,Species
-0.9797238970423132, -0.018259651632236196, -0.2020357408450475, 0.6063718908910518, 1.1548934045420527, -1.6245616529030604, -1.8866100939119748, 1.3430604156794788, -0.2689317283797865, domain1
1.049120329831768, -1.9915757865955572, -0.2184512237807943, 0.8861601293631303, -1.0849511149181894, 1.7810827822156892, 1.6057098304459343, -1.8776400678657859, -1.8982165560261568, domain1
0.16564989117398632, 1.7565966511140423, -0.47518304924715027, -1.1336024114775465, -0.31153369766913075, -1.8838368497005282, -1.1132333349078598, -0.24844962539771176, -0.016751034472597404, domain1
-1.0676621989697095, -1.0765338338360628, -1.1248758506492456, -0.16158613704906566, -0.8408735416380577, -1.9140411789363645, 1.3503119026502914, 0.22581729060973377, 0.5691774517297823, domain1
-1.2563749364211292, 1.9701736487042605, 1.4397861151811595, -1.5164401607767743, -0.6692192585594836, 0.8859376303330735, 0.8447670787811186, 1.7457623471978385, -0.31157200015433917, domain1
1.320142773097308, 0.6812222656562841, -0.7865259562683296, 0.3503224245742378, 1.5299160033274308, 1.384789673713251, 0.02113528231840167, 0.3560090319302067, -1.8618966793946337, domain1
-1.0290401058277294, 1.1896169902172113, -0.34274400279690287, -1.3079703936837963, 0.1951950455526119, 0.8121630482625259, 0.697943322009309, -0.5011879179934389, -0.2441534798217475, domain1
0.03370595299992729, 1.113770460000583, 0.08375367045258075, -0.42697962014309576, -0.0412259181509671, -1.8817001441323717, -1.8260508385738903, 0.813528354415344, 1.9327508692386957, domain1
0.37273492152023024, -0.42560125448834407, -1.3186032125772749, 0.008954233733932337, 1.928306550154137, 1.0820925593232023, 0.15846979379911508, 1.4411591156821983, -1.0712954877479417, domain1
0.055086652750548026, 1.809869553073078, 0.3111792312048123, -0.16347307235732655, -0.9228820902343151, 0.19198523786499555, 1.8284651258409075, -1.9771634821984283, 1.1346209304615593, domain1
1.2819436477019277, 1.544718323304033, 0.9620136473327854, 1.2365596034899182, 0.0747131340920082, 0.24543145911351605, -0.2956372812473993, -1.7755068099170384, 1.4800406207065593, domain1
0.279997335505521, -1.2006423192914277, 0.01888186971545336, -0.060299551089063375, -0.5728401418201772, -0.6156883239273805, 0.15391518295137718, 0.49395781119002047, 0.44980985913090255, domain1
-0.16741279960110234, -1.8881000636646306, -1.0815798748919043, -1.2911549642456692, 0.33784348311376533, 1.4440354434132994, 1.1937557623097041, 1.188390250541985, 1.2657494822427635, domain1
-0.9788238396507762, 1.366979329096384, 0.6924541017548282, -1.6670634487844085, -1.9332374795377616, -1.9417601003007507, 1.0223471010087928, -1.0017630973863088, -1.5620454908225625, domain1
0.49920833660990516, -0.6223085436140203, -1.7219384858766107, -1.36149790122461, 0.10952159619205126, -1.327420215110287, -0.9083422527252796, 0.8463597087410917, -0.18119347981734446, domain1
