1,2,3,4,5,6,7,8,9,Species
-0.9797238970423132, -0.018259651632236196, -0.2020357408450475, 0.6063718908910518, 1.1548934045420527, -1.6245616529030604, -1.8866100939119748, 1.3430604156794788, -0.2689317283797865, domain1
1.049120329831768, -1.9915757865955572, -0.2184512237807943, 0.8861601293631303, -1.0849511149181894, 1.7810827822156892, 1.6057098304459343, -1.8776400678657859, -1.8982165560261568, domain1
0.16564989117398632, 1.7565966511140423, -0.47518304924715027, -1.1336024114775465, -0.31153369766913075, -1.8838368497005282, -1.1132333349078598, -0.24844962539771176, -0.016751034472597404, domain1
-1.0676621989697095, -1.0765338338360628, -1.1248758506492456, -0.16158613704906566, -0.8408735416380577, -1.9140411789363645, 1.3503119026502914, 0.22581729060973377, 0.5691774517297823, domain1
-1.2563749364211292, 1.9701736487042605, 1.4397861151811595, -1.5164401607767743, -0.6692192585594836, 0.8859376303330735, 0.8447670787811186, 1.7457623471978385, -0.31157200015433917, domain1
1.320142773097308, 0.6812222656562841, -0.7865259562683296, 0.3503224245742378, 1.5299160033274308, 1.384789673713251, 0.02113528231840167, 0.3560090319302067, -1.8618966793946337, domain1
-1.0290401058277294, 1.1896169902172113, -0.34274400279690287, -1.3079703936837963, 0.1951950455526119, 0.8121630482625259, 0.697943322009309, -0.5011879179934389, -0.2441534798217475, domain1
0.03370595299992729, 1.113770460000583, 0.08375367045258075, -0.42697962014309576, -0.0412259181509671, -1.8817001441323717, -1.8260508385738903, 0.813528354415344, 1.9327508692386957, domain1
0.37273492152023024, -0.42560125448834407, -1.3186032125772749, 0.008954233733932337, 1.928306550154137, 1.0820925593232023, 0.15846979379911508, 1.4411591156821983, -1.0712954877479417, domain1
0.055086652750548026, 1.809869553073078, 0.3111792312048123, -0.16347307235732655, -0.9228820902343151, 0.19198523786499555, 1.8284651258409075, -1.9771634821984283, 1.1346209304615593, domain1
1.2819436477019277, 1.544718323304033, 0.9620136473327854, 1.2365596034899182, 0.0747131340920082, 0.24543145911351605, -0.2956372812473993, -1.7755068099170384, 1.4800406207065593, domain1
0.279997335505521, -1.2006423192914277, 0.01888186971545336, -0.060299551089063375, -0.5728401418201772, -0.6156883239273805, 0.15391518295137718, 0.49395781119002047, 0.44980985913090255, domain1
-0.16741279960110234, -1.8881000636646306, -1.0815798748919043, -1.2911549642456692, 0.33784348311376533, 1.4440354434132994, 1.1937557623097041, 1.188390250541985, 1.2657494822427635, domain1
-0.9788238396507762, 1.366979329096384, 0.6924541017548282, -1.6670634487844085, -1.9332374795377616, -1.9417601003007507, 1.0223471010087928, -1.0017630973863088, -1.5620454908225625, domain1
0.49920833660990516, -0.6223085436140203, -1.7219384858766107, -1.36149790122461, 0.10952159619205126, -1.327420215110287, -0.9083422527252796, 0.8463597087410917, -0.18119347981734446, domain1
-0.7119929344506963, -0.10491594331888443, -1.9054616894720517, -0.4537715809541205, -0.31632528316369646, -1.2478427809947483, -1.5649532302183466, 1.5992740014240807, 0.04046392371470553, domain1
-1.1636360297929196, 0.4225945601360661, 1.2681586735115475, -1.9167275659628507, -1.9285419166888187, -1.414153038402616, 0.8753418910471593, -1.3590896294811814, 0.8184225114080101, domain1
0.71270318110779, 0.17880865431561777, -1.1176010079092937, 1.9023780712715337, 1.191243430824604, 0.06639806779757196, -1.107216879013317, 0.5940256723970254, -0.42040796056680163, domain1
0.30338385115222666, -0.715016762619499, 0.5237914450853878, -1.7648595351740348, -0.8055762015079466, 1.8716132406035566, 1.502136976940637, -0.7744535186670163, 1.4340576254262372, domain1
-0.7585454905874638, 1.7571537285411298, 0.9753684746684845, -0.335310948939898, -0.9905675908806586, -1.9660789501453246, 1.5148715928353864, -1.8483338776056777, 1.277656442451189, domain1
1.848804500723272, 0.2811222809807208, -1.3139316192891255, 1.4711242577399735, 1.8951009446387665, 0.8160925693202854, 0.03549498431156195, -0.48812466262556775, -0.6122764617495133, domain1
-1.1769529708211812, 0.6966120569874565, -0.2681995155987349, -1.2235254200592416, -1.5823031086339387, 0.6638301131147304, -0.8157093076673938, -0.0008003110527936563, -0.6986173804960147, domain1
1.4864860296942206, 1.5987130785391246, -1.927628065438113, -1.1965879542369624, -0.6890371796149299, 1.9481988717121044, 1.1308015029175023, -0.6436174085962652, -1.147880814476745, domain1
0.6978202788950529, 1.3508042806158573, 1.728749887574509, -0.6246007408367209, 1.5295728098658543, 0.7484407286146295, -0.06200510955002381, 1.942032919303191, -1.061438260515846, domain1
0.9018607449650897, -1.6612790783340632, -1.3212234328224497, 1.6439511340322714, -1.1481272200343033, 1.0364647308657609, 0.4008353205289983, 1.3645287828234203, -0.5275680023774036, domain1
-0.6388590599920478, -0.8351388503554613, 1.469679294347611, 0.4159301155668449, 1.8172298286887596, 1.549060418867851, -1.4586160904181882, 0.20468189627686595, -1.5829000079415456, domain1
-1.8434488056123577, -1.7072263246706059, 1.4646734294662882, 1.1524657949009054, 1.3140238858764541, -0.6364101435336664, 0.46074413023614635, 1.127614406531019, -0.4878414846464505, domain1
0.28312610239609315, -1.1051437090049232, -1.6730269505904252, -0.9331054280730546, 1.5630725114212214, 0.2577873329607896, 1.700268808433893, -0.1689229638350187, -0.8912689355692067, domain1
1.1480586542413151, 1.3110726265829187, -1.9504730220533335, 0.6816465560957239, -1.6332675095339289, -1.5395900062882908, 1.5402402815186442, -1.8399058524393412, -1.0414665405299628, domain1
1.9526339944241307, -0.31594565027893085, -1.5377672776309068, -1.330466250154673, -1.0343188596086277, 0.9760256661480335, -1.5886634160547608, 1.6430576731173332, -0.48689091782309557, domain1
